yob,year,annwage,weeks,veteran,lott1,lott2,lott3,lott4,lott5,lott6,lott7,lott8,lott9,lott10,lott11,lott12,lott13
53,83,18500,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,83,20000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53,83,2880,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,83,14000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,83,6000,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,83,17140,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,83,1735,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50,83,16521,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,83,5720,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,21000,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,24000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,83,7200,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,83,10500,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,15000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,1000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,26200,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,83,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,17000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,83,3503,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,83,39100,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,83,6000,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,83,32000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,83,25000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,11000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,83,1681,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,7000,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,25000,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,28000,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53,83,30000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,83,16800,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,18000,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,23000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,83,13000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,19000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,83,0,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,0,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,83,22000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,19000,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,83,27000,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,10500,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,83,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,83,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,21500,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,19089,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,18700,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,83,1500,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,83,10781,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,83,16000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,83,18000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,83,16187,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,12500,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53,83,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,83,8000,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51,83,11000,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,83,18950,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,83,12000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,16000,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,83,20000,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50,83,12000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,83,31900,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,83,12000,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,83,19040,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,83,15000,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,83,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,83,15000,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,7000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,83,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,83,16150,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,26000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,9874,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,33000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,83,18734,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,3200,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,83,27862,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,83,27000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,83,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,26000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,19000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,15000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,83,23000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,3200,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,83,15840,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,11000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,83,21000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,29160,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,83,27598,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,27000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,83,9782,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,83,20000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,83,26500,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,83,23000,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,83,12300,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,83,20800,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,7143,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,83,15000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,83,42000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,20000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,83,26000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,25000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,83,24640,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,20000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,25000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,83,11500,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,83,18000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,83,28000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,15000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,83,6000,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,83,13600,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,15802,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,83,18000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,15000,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,13000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,49500,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,83,12500,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,83,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,16800,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,83,35388,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,83,38000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,83,18200,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,83,52000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
51,83,19714,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,30000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,83,4000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,15150,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,83,10348,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,83,9500,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,11000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,83,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,5937,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,280,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,83,2200,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,83,4500,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,24000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,83,26000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,14700,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,83,16000,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,83,27000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,17000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,83,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,31000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,83,27000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,13300,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,5000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,83,11000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,83,17600,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,18627,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,83,7400,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,83,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,83,13000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,83,33226,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,83,22995,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,83,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,83,11000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,30000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,83,31000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,16000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,83,25500,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,83,28126,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,83,9217,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,83,30000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,83,13000,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,83,20000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,3500,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,83,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,83,22500,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,83,19000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,83,27000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,18803,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,83,29000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,83,24000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,83,18000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,13500,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,83,14532,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,83,2500,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,83,24700,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,83,15500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,83,43000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,83,34000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,83,15750,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,83,26750,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,83,30000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,83,30000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,83,10000,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,3000,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,83,20121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,18000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,22000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,83,19800,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,6000,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,2100,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,25000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,83,13000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,83,18500,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,2000,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,83,13000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50,83,13038,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,27000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,45000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,83,20000,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,21000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,6500,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,83,15253,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,83,25354,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,12896,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,83,3000,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,83,2700,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,11500,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,83,10000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,17053,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,8000,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,12000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,83,10000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,15636,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,14608,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,83,33117,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,83,24000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,83,11500,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,83,40000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,83,20000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,3900,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,83,30000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,19000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,83,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,14294,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,83,32400,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,83,16000,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,34000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,83,30000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,83,14894,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,9808,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,12000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,83,17500,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,8910,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,18000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,17800,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,8500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,83,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,1300,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,28800,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,11000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,83,14848,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,83,35600,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,83,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,83,12000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,25540,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,83,20600,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,83,2000,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,83,13000,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,83,14271,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,83,19500,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,12000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,83,20000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,83,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,9499,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,83,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,19500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,83,8992,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,13688,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,83,60000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,83,2100,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51,83,18215,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,83,25000,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,83,14600,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,83,17355,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,83,16000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,83,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,83,10000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,83,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,83,20000,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,83,31200,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,83,75000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,25000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,83,17500,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,83,7500,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,13000,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,83,17100,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,83,20000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,83,19000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,25390,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,83,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,83,12300,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,83,1000,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,83,20000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,22100,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,30000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,30000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,83,16000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,83,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,83,75000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,83,30600,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,20221,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,83,14500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,21418,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,83,26500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,30000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,83,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,29000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,83,21500,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,83,8000,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,83,29000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,83,17000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50,83,23000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,18000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,37000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,83,16000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,83,34000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,25500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,83,25000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,83,21302,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,23686,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,10300,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,83,0,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,83,18150,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,83,41600,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,83,12500,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,83,40000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,83,4593,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53,83,18000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,83,49106,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,83,15756,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,83,1900,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,83,42000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,83,3600,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,14217,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,83,17186,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,83,3500,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,83,13000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,83,17000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,83,9880,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,83,660,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,83,13835,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,83,1250,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,83,18000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,83,24000,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,83,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,7000,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,83,7000,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,83,10000,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,83,4320,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,83,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,83,10200,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,83,12000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,83,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52,83,16000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,83,15000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,83,9000,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,83,24000,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53,83,5000,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,83,35000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
